iter	AverageGain:top=5
2920	0.4674751397
2921	0.4674182946
2922	0.4673993462
2923	0.4673993462
2924	0.4674182946
2925	0.4674182946
2926	0.4674182946
2927	0.4674182946
2928	0.4674182946
2929	0.4674182946
2930	0.4673993462
2931	0.4673993462
2932	0.4673993462
2933	0.4674182946
2934	0.4674182946
2935	0.4674182946
2936	0.4673993462
2937	0.4673803978
2938	0.4673803978
2939	0.4673993462
2940	0.4673993462
2941	0.4673993462
2942	0.4673993462
2943	0.4674372429
2944	0.467494088
2945	0.4674751397
2946	0.467494088
2947	0.4675319848
2948	0.4675319848
2949	0.4675319848
2950	0.4675319848
2951	0.4675130364
2952	0.4675130364
2953	0.4675130364
2954	0.4675130364
2955	0.4675130364
2956	0.4675130364
2957	0.4675130364
2958	0.4675130364
2959	0.4675130364
2960	0.4675130364
2961	0.4675130364
2962	0.4675130364
2963	0.4675130364
2964	0.467494088
2965	0.467494088
2966	0.4675130364
2967	0.467494088
2968	0.467494088
2969	0.467494088
2970	0.467494088
2971	0.4675698815
2972	0.4675509331
2973	0.4676077782
2974	0.4676077782
2975	0.4675698815
2976	0.467494088
2977	0.4675509331
2978	0.4674751397
2979	0.4674751397
2980	0.4674751397
2981	0.4674751397
2982	0.4674751397
2983	0.4674751397
2984	0.4674751397
2985	0.4674751397
2986	0.4675509331
2987	0.4675509331
2988	0.4675509331
2989	0.4675509331
2990	0.4675509331
2991	0.4675509331
2992	0.4675509331
2993	0.4675509331
2994	0.4675509331
2995	0.4676077782
2996	0.4676077782
2997	0.4676077782
2998	0.4675319848
2999	0.4675319848
3000	0.4674751397
3001	0.4674751397
3002	0.4674372429
3003	0.4674751397
3004	0.4674751397
3005	0.4674182946
3006	0.4674182946
3007	0.4673803978
3008	0.4673803978
3009	0.4673803978
3010	0.4674372429
3011	0.4674372429
3012	0.4674751397
3013	0.4674751397
3014	0.4674751397
3015	0.4674751397
3016	0.4674751397
3017	0.4674751397
3018	0.4674751397
3019	0.4674751397
3020	0.4674751397
3021	0.467494088
3022	0.4675130364
3023	0.467494088
3024	0.467494088
3025	0.4675130364
3026	0.4675130364
3027	0.4674751397
3028	0.4674751397
3029	0.4675698815
3030	0.4675698815
3031	0.4675698815
3032	0.4675130364
3033	0.4675509331
3034	0.4675509331
3035	0.467494088
3036	0.4675130364
3037	0.4675130364
3038	0.4675698815
3039	0.4675698815
3040	0.4675698815
3041	0.4675509331
3042	0.4675509331
3043	0.4675509331
3044	0.4675509331
3045	0.4675698815
3046	0.4675698815
3047	0.4675698815
3048	0.4675698815
3049	0.4675698815
3050	0.4675698815
3051	0.4675698815
3052	0.4675698815
3053	0.4675698815
3054	0.4675698815
3055	0.4676267266
3056	0.4676077782
3057	0.4675509331
3058	0.4675509331
3059	0.4675509331
3060	0.4675509331
3061	0.4675509331
3062	0.4675509331
3063	0.4675698815
3064	0.4675509331
3065	0.4675130364
3066	0.4675509331
3067	0.4675509331
3068	0.4675509331
3069	0.4675509331
3070	0.4675509331
3071	0.4675509331
3072	0.4675319848
3073	0.4675130364
3074	0.4675130364
3075	0.4675130364
3076	0.4675698815
3077	0.4675698815
3078	0.4675698815
3079	0.4675698815
3080	0.4675698815
3081	0.4675698815
3082	0.4675698815
3083	0.4675698815
3084	0.467494088
3085	0.4675698815
3086	0.4675698815
3087	0.4675698815
3088	0.4675698815
3089	0.4675698815
3090	0.4675698815
3091	0.4675698815
3092	0.4675698815
3093	0.4675698815
3094	0.4675698815
3095	0.4675698815
3096	0.4675698815
3097	0.4675698815
3098	0.4675698815
3099	0.4675509331
3100	0.4675509331
3101	0.4675509331
3102	0.4675509331
3103	0.4675509331
3104	0.4675509331
3105	0.4675509331
3106	0.467494088
3107	0.467494088
3108	0.467494088
3109	0.467494088
3110	0.4675698815
3111	0.4675888299
3112	0.4675888299
3113	0.4675888299
3114	0.4675698815
3115	0.4675130364
3116	0.4675130364
3117	0.467494088
3118	0.467494088
3119	0.467494088
3120	0.467494088
3121	0.4675509331
3122	0.4675509331
3123	0.4674751397
3124	0.4675319848
3125	0.4675319848
3126	0.4675888299
3127	0.4675698815
3128	0.4675698815
3129	0.4676267266
3130	0.4676267266
3131	0.4676267266
3132	0.467645675
3133	0.4676267266
3134	0.467645675
3135	0.467645675
3136	0.4675319848
3137	0.4675888299
3138	0.4676267266
3139	0.4675698815
3140	0.4673993462
3141	0.4674372429
3142	0.4674182946
3143	0.4674182946
3144	0.4673993462
3145	0.4673993462
3146	0.4673993462
3147	0.4673993462
3148	0.4673614495
3149	0.4674182946
3150	0.4674182946
3151	0.4674182946
3152	0.467494088
3153	0.4675130364
3154	0.4676267266
3155	0.4676267266
3156	0.4675698815
3157	0.4675698815
3158	0.4674561913
3159	0.4674372429
3160	0.4674182946
3161	0.4674372429
3162	0.467494088
3163	0.4674751397
3164	0.4674372429
3165	0.467494088
3166	0.4675319848
3167	0.4675888299
3168	0.4675888299
3169	0.4675130364
3170	0.4675130364
3171	0.4675130364
3172	0.4674561913
3173	0.4675130364
3174	0.467494088
3175	0.467494088
3176	0.4674561913
3177	0.4674751397
3178	0.4674561913
3179	0.4674751397
3180	0.4674561913
3181	0.4674751397
3182	0.4673993462
3183	0.4673993462
3184	0.4673993462
3185	0.4674751397
3186	0.4674751397
3187	0.4674372429
3188	0.4674182946
3189	0.4674182946
3190	0.4673803978
3191	0.4673803978
3192	0.4673803978
3193	0.4673614495
3194	0.4673425011
3195	0.4673425011
3196	0.4673235527
3197	0.4673235527
3198	0.4673993462
3199	0.4673993462
3200	0.4674182946
3201	0.4674182946
3202	0.4675319848
3203	0.4675319848
3204	0.467494088
3205	0.467494088
3206	0.4674561913
3207	0.4675509331
3208	0.467494088
3209	0.4675509331
3210	0.4675509331
3211	0.4675319848
3212	0.4674372429
3213	0.467494088
3214	0.467494088
3215	0.467494088
3216	0.467494088
3217	0.4675509331
3218	0.4675509331
3219	0.467494088
3220	0.467494088
3221	0.467494088
3222	0.467494088
3223	0.467494088
3224	0.467494088
3225	0.467494088
3226	0.4674561913
3227	0.4674561913
3228	0.4674561913
3229	0.4674561913
3230	0.4674561913
3231	0.4674561913
3232	0.4674561913
3233	0.4674561913
3234	0.4674561913
3235	0.4674751397
3236	0.4674751397
3237	0.4674751397
3238	0.4674561913
3239	0.4674561913
3240	0.4674372429
3241	0.4674372429
3242	0.4674372429
3243	0.4674561913
3244	0.4674561913
3245	0.4674372429
3246	0.4674561913
3247	0.4674561913
3248	0.4674561913
3249	0.4674751397
3250	0.467494088
3251	0.467494088
3252	0.467494088
3253	0.4675130364
3254	0.4675319848
3255	0.4675319848
3256	0.4675509331
3257	0.4676077782
3258	0.4676077782
3259	0.4676077782
3260	0.4676077782
3261	0.4676835717
3262	0.4676077782
3263	0.4676077782
3264	0.4675888299
3265	0.4675888299
3266	0.4675888299
3267	0.4675319848
3268	0.4675319848
3269	0.4675319848
3270	0.4675319848
3271	0.4675319848
3272	0.4675319848
3273	0.4675698815
3274	0.4675698815
3275	0.4675698815
3276	0.4675698815
3277	0.4675698815
3278	0.4675888299
3279	0.4675888299
3280	0.4675888299
3281	0.4675888299
3282	0.4675888299
3283	0.4675888299
3284	0.4675319848
3285	0.4675319848
3286	0.4675319848
3287	0.4675319848
3288	0.4675319848
3289	0.4675319848
3290	0.4675319848
3291	0.4674751397
3292	0.4674751397
3293	0.4674751397
3294	0.4674751397
3295	0.4674561913
3296	0.4674561913
3297	0.4674751397
3298	0.4674751397
3299	0.4674751397
3300	0.4674751397
3301	0.4675319848
3302	0.4674751397
3303	0.4674751397
3304	0.4674751397
3305	0.4674751397
3306	0.4674751397
3307	0.4674561913
3308	0.4674751397
3309	0.4675130364
3310	0.4675130364
3311	0.4675130364
3312	0.4675130364
3313	0.4675130364
3314	0.467494088
3315	0.467494088
3316	0.4675698815
3317	0.4675698815
3318	0.4675130364
3319	0.4675130364
3320	0.4675130364
3321	0.4675319848
3322	0.4675319848
3323	0.4675319848
3324	0.4675319848
3325	0.4675319848
3326	0.4675319848
3327	0.4675888299
3328	0.4676267266
3329	0.4676267266
3330	0.4675888299
3331	0.467645675
3332	0.467645675
3333	0.467645675
3334	0.467645675
3335	0.467645675
3336	0.4676646233
3337	0.4676646233
3338	0.467645675
3339	0.4676646233
3340	0.4677025201
3341	0.4677025201
3342	0.4677025201
3343	0.4677025201
3344	0.4677025201
3345	0.4676646233
3346	0.4676835717
3347	0.4676835717
3348	0.4676835717
3349	0.4676835717
3350	0.4676646233
3351	0.467645675
3352	0.467645675
3353	0.4676077782
3354	0.4676077782
3355	0.4676077782
3356	0.4676077782
3357	0.4676077782
3358	0.4676646233
3359	0.467645675
3360	0.467645675
3361	0.4676646233
3362	0.4676646233
3363	0.4676646233
3364	0.4676646233
3365	0.4676646233
3366	0.4676646233
3367	0.4677025201
3368	0.4677025201
3369	0.4677025201
3370	0.4677025201
3371	0.4677025201
3372	0.4677025201
3373	0.4677025201
3374	0.467645675
3375	0.467645675
3376	0.467645675
3377	0.4676646233
3378	0.4676646233
3379	0.4676646233
3380	0.4676646233
3381	0.4676646233
3382	0.4676835717
3383	0.4676835717
3384	0.4676835717
3385	0.4676835717
3386	0.4676835717
3387	0.4676835717
3388	0.4676646233
3389	0.4676646233
3390	0.4676646233
3391	0.4676646233
3392	0.4676646233
3393	0.4676646233
3394	0.4676646233
3395	0.4676646233
3396	0.4676646233
3397	0.4676835717
3398	0.467645675
3399	0.467645675
3400	0.467645675
3401	0.467645675
3402	0.467645675
3403	0.467645675
3404	0.467645675
3405	0.4675888299
3406	0.4675888299
3407	0.4676267266
3408	0.4676267266
3409	0.467645675
3410	0.467645675
3411	0.467645675
3412	0.467645675
3413	0.4677025201
3414	0.4676835717
3415	0.4676835717
3416	0.4676835717
3417	0.4676267266
3418	0.4676267266
3419	0.4676267266
3420	0.4676267266
3421	0.4675509331
3422	0.4676077782
3423	0.4677404168
3424	0.4677404168
3425	0.4677214684
3426	0.4677214684
3427	0.4677025201
3428	0.4677025201
3429	0.4676835717
3430	0.4676267266
3431	0.4676267266
3432	0.467645675
3433	0.4677025201
3434	0.467645675
3435	0.467645675
3436	0.467645675
3437	0.4676267266
3438	0.4676835717
3439	0.4677783135
3440	0.4677783135
3441	0.4677783135
3442	0.4677783135
3443	0.4677593652
3444	0.4677025201
3445	0.4677593652
3446	0.467645675
3447	0.467645675
3448	0.467645675
3449	0.4677593652
3450	0.4677025201
3451	0.4677025201
3452	0.4677025201
3453	0.4677593652
3454	0.4677404168
3455	0.4677404168
3456	0.4677404168
3457	0.4677404168
3458	0.4677593652
3459	0.4677593652
3460	0.4678351586
3461	0.4678351586
3462	0.4677783135
3463	0.4677783135
3464	0.4677025201
3465	0.467645675
3466	0.4677025201
3467	0.467645675
3468	0.467645675
3469	0.467645675
3470	0.467645675
3471	0.467645675
3472	0.467645675
3473	0.4677593652
3474	0.4677593652
3475	0.4677593652
3476	0.4677593652
3477	0.4678162103
3478	0.4678162103
3479	0.4678162103
3480	0.4678162103
3481	0.4678730554
3482	0.4678920037
3483	0.4679488488
3484	0.4678920037
3485	0.4678920037
3486	0.4678920037
3487	0.4678920037
3488	0.4679109521
3489	0.467854107
3490	0.467854107
3491	0.467854107
3492	0.467854107
3493	0.467854107
3494	0.4678730554
3495	0.4678730554
3496	0.4678730554
3497	0.4678730554
3498	0.4678730554
3499	0.4678730554
3500	0.4678730554
3501	0.4678730554
3502	0.4678730554
3503	0.4678730554
3504	0.4678730554
3505	0.4678730554
3506	0.4678920037
3507	0.4678920037
3508	0.4678730554
3509	0.4678730554
3510	0.4678730554
3511	0.4678730554
3512	0.4679299005
3513	0.4678730554
3514	0.4678730554
3515	0.4678920037
3516	0.4679488488
3517	0.4679488488
3518	0.4679299005
3519	0.4679677972
3520	0.4679677972
3521	0.4679677972
3522	0.4679677972
3523	0.4679677972
3524	0.4679677972
3525	0.4679677972
3526	0.4679677972
3527	0.4679677972
3528	0.4679677972
3529	0.4679677972
3530	0.4679677972
3531	0.4679677972
3532	0.4679677972
3533	0.4679677972
3534	0.4679677972
3535	0.4679867456
3536	0.4679867456
3537	0.4679867456
3538	0.4679677972
3539	0.4679867456
3540	0.4679867456
3541	0.4679867456
3542	0.4679867456
3543	0.4679867456
3544	0.4679867456
3545	0.4679867456
3546	0.4679867456
3547	0.4680056939
3548	0.4680056939
3549	0.4680246423
3550	0.468062539
3551	0.468062539
3552	0.468062539
3553	0.4680056939
3554	0.4680435907
3555	0.4680056939
3556	0.4680056939
3557	0.4680056939
3558	0.4680056939
3559	0.4680056939
3560	0.4680056939
3561	0.4680056939
3562	0.4680056939
3563	0.4680056939
3564	0.4680246423
3565	0.4680246423
3566	0.4680246423
3567	0.4680246423
3568	0.4680246423
3569	0.4680246423
3570	0.4680246423
3571	0.4680246423
3572	0.4680246423
3573	0.4680246423
3574	0.4680246423
3575	0.4680814874
3576	0.4680246423
3577	0.4680246423
3578	0.4680814874
3579	0.4680814874
3580	0.4680246423
3581	0.4679677972
3582	0.4680246423
3583	0.4680246423
3584	0.4680246423
3585	0.4679677972
3586	0.4679677972
3587	0.4679677972
3588	0.4679867456
3589	0.4679677972
3590	0.4679677972
3591	0.4679677972
3592	0.4679677972
3593	0.4679677972
3594	0.4679677972
3595	0.4679867456
3596	0.4679867456
3597	0.4680056939
3598	0.4680056939
3599	0.4680056939
3600	0.4680056939
3601	0.4680056939
3602	0.4679867456
3603	0.4679677972
3604	0.4679677972
3605	0.4679677972
3606	0.4679109521
3607	0.4679109521
3608	0.4679109521
3609	0.4679109521
3610	0.4679109521
3611	0.4679109521
3612	0.4679109521
3613	0.4679109521
3614	0.4679109521
3615	0.4679109521
3616	0.4679109521
3617	0.4678920037
3618	0.4678920037
3619	0.4678920037
3620	0.4679867456
3621	0.4680056939
3622	0.468062539
3623	0.468062539
3624	0.468062539
3625	0.468062539
3626	0.468062539
3627	0.468062539
3628	0.468062539
3629	0.468062539
3630	0.468062539
3631	0.4680056939
3632	0.4680246423
3633	0.4680814874
3634	0.4681383325
3635	0.4681572808
3636	0.4681572808
3637	0.4681572808
3638	0.4681572808
3639	0.4680814874
3640	0.4681004357
3641	0.4681004357
3642	0.4681572808
3643	0.4681572808
3644	0.4682141259
3645	0.4682141259
3646	0.4681572808
3647	0.4682141259
3648	0.4682141259
3649	0.4681572808
3650	0.4681572808
3651	0.4681572808
3652	0.4681572808
3653	0.4681193841
3654	0.4681193841
3655	0.4681193841
3656	0.4681004357
3657	0.4681572808
3658	0.4682141259
3659	0.4682141259
3660	0.4682141259
3661	0.4682330743
3662	0.4682330743
3663	0.4682330743
3664	0.4682330743
3665	0.4681762292
3666	0.4681762292
3667	0.4681762292
3668	0.4681762292
3669	0.4681762292
3670	0.4681762292
3671	0.4681004357
3672	0.4681004357
3673	0.4681004357
3674	0.4681004357
3675	0.4681004357
3676	0.4681193841
3677	0.4681193841
3678	0.4681193841
3679	0.4681004357
3680	0.4681193841
3681	0.4681193841
3682	0.4681193841
3683	0.4681193841
3684	0.4680435906
3685	0.468062539
3686	0.4680814874
3687	0.4680814874
3688	0.468062539
3689	0.4680814874
3690	0.4680814874
3691	0.4680814874
3692	0.4681004357
3693	0.4681004357
3694	0.4681004357
3695	0.4681004357
3696	0.4681004357
3697	0.4681004357
3698	0.4681572808
3699	0.4681572808
3700	0.4681193841
3701	0.4681193841
3702	0.4681193841
3703	0.4681193841
3704	0.4681383325
3705	0.4681951776
3706	0.4681383325
3707	0.4681383325
3708	0.4681383325
3709	0.4681383325
3710	0.4681193841
3711	0.468062539
3712	0.4681193841
3713	0.4681383325
3714	0.4681004357
3715	0.4681004357
3716	0.4681572808
3717	0.4681572808
3718	0.4681572808
3719	0.4681383325
3720	0.4680814874
3721	0.4680814874
3722	0.4680814874
3723	0.4680814874
3724	0.4681383325
3725	0.4681383325
3726	0.4681383325
3727	0.4681383325
3728	0.4681383325
3729	0.4681383325
3730	0.4681383325
3731	0.4681193841
3732	0.4681383325
3733	0.4681193841
3734	0.4681383325
3735	0.4681193841
3736	0.4681193841
3737	0.4681193841
3738	0.4681193841
3739	0.4681762292
3740	0.4681193841
3741	0.4681193841
3742	0.4681193841
3743	0.4681762292
3744	0.4681951776
3745	0.4681951776
3746	0.4682520227
3747	0.468270971
3748	0.468270971
3749	0.468270971
3750	0.4682899194
3751	0.468270971
3752	0.4682899194
3753	0.4682899194
3754	0.4683088678
3755	0.4683657129
3756	0.4683657129
3757	0.4682899194
3758	0.468270971
3759	0.4683278161
3760	0.4683278161
3761	0.4682899194
3762	0.4682899194
3763	0.4682899194
3764	0.4682899194
3765	0.4683088678
3766	0.4683088678
3767	0.4683088678
3768	0.4683088678
3769	0.4684036096
3770	0.4684036096
3771	0.4684036096
3772	0.4684036096
3773	0.4684036096
3774	0.4684036096
3775	0.4684036096
3776	0.4684036096
3777	0.4684036096
3778	0.4684036096
3779	0.4684036096
3780	0.4684036096
3781	0.4684036096
3782	0.4684036096
3783	0.468422558
3784	0.4684036096
3785	0.468422558
3786	0.468422558
3787	0.468422558
3788	0.4684415063
3789	0.4684415063
3790	0.4684415063
3791	0.4684415063
3792	0.4684415063
3793	0.4684415063
3794	0.4685172998
3795	0.4685172998
3796	0.4685172998
3797	0.4685172998
3798	0.4685172998
3799	0.4685172998
3800	0.4685172998
3801	0.4684983514
3802	0.4684983514
3803	0.4684983514
3804	0.4684983514
3805	0.4684983514
3806	0.4684794031
3807	0.4684794031
3808	0.4684794031
3809	0.4684794031
3810	0.4684794031
3811	0.4684794031
3812	0.4684794031
3813	0.4684983514
3814	0.4684983514
3815	0.4684983514
3816	0.4684983514
3817	0.4684983514
3818	0.4684983514
3819	0.4684983514
3820	0.4684983514
3821	0.4684604547
3822	0.4684604547
3823	0.4685172998
3824	0.4685172998
3825	0.4685172998
3826	0.4685172998
3827	0.4684794031
3828	0.4684415063
3829	0.4684415063
3830	0.4684415063
3831	0.4684415063
3832	0.4684794031
3833	0.4684604547
3834	0.4684415063
3835	0.4684415063
3836	0.4684794031
3837	0.4685362482
3838	0.4685551965
3839	0.4685172998
3840	0.4685172998
3841	0.4685172998
3842	0.4685172998
3843	0.4685172998
3844	0.4684794031
3845	0.4684794031
3846	0.4684794031
3847	0.4684794031
3848	0.4684794031
3849	0.4685172998
3850	0.4685172998
3851	0.4685172998
3852	0.4685551965
3853	0.4685551965
3854	0.4685551965
3855	0.4685551965
3856	0.4685551965
3857	0.4685551965
3858	0.4685551965
3859	0.4685551965
3860	0.4685172998
3861	0.4685172998
3862	0.4685172998
3863	0.4685172998
3864	0.4685551965
3865	0.4685551965
3866	0.4685551965
3867	0.4685551965
3868	0.4685551965
3869	0.4685551965
3870	0.4685551965
3871	0.4685551965
3872	0.4685551965
3873	0.4685551965
3874	0.4685551965
3875	0.4685551965
3876	0.4685551965
3877	0.4685172998
3878	0.4685172998
3879	0.4685551965
3880	0.4685930933
3881	0.4685930933
3882	0.4685930933
3883	0.4685930933
3884	0.4685930933
3885	0.4685551965
3886	0.4685551965
3887	0.4685551965
3888	0.4685551965
3889	0.4685362482
3890	0.4685362482
3891	0.4684983514
3892	0.4684983514
3893	0.4684983514
3894	0.4685551965
3895	0.4685551965
3896	0.4685362482
3897	0.4685362482
3898	0.4685551965
3899	0.4685551965
3900	0.4685551965
3901	0.4685930933
3902	0.4685930933
3903	0.46863099
3904	0.46863099
3905	0.46863099
3906	0.46863099
3907	0.4685930933
3908	0.4685930933
3909	0.4685930933
3910	0.4685551965
3911	0.4685551965
3912	0.4685551965
3913	0.4685551965
3914	0.4685551965
3915	0.4685172998
3916	0.4685930933
3917	0.4685930933
3918	0.4685930933
3919	0.4685930933
3920	0.4685930933
3921	0.46863099
3922	0.4686688867
3923	0.4686688867
3924	0.46863099
3925	0.4686688867
3926	0.46863099
3927	0.4687446802
3928	0.4687446802
3929	0.4687446802
3930	0.4687446802
3931	0.4687446802
3932	0.4687446802
3933	0.4687446802
3934	0.4687446802
3935	0.4687446802
3936	0.4687067835
3937	0.4686878351
3938	0.4686688867
3939	0.4687257318
3940	0.4687446802
3941	0.4686499384
3942	0.4686499384
3943	0.46863099
3944	0.46863099
3945	0.4686688867
3946	0.4686688867
3947	0.4686688867
3948	0.4686688867
3949	0.4686688867
3950	0.4686688867
3951	0.4686688867
3952	0.4686688867
3953	0.46863099
3954	0.4686688867
3955	0.4686688867
3956	0.4687067835
3957	0.4686688867
3958	0.4686688867
3959	0.4686688867
3960	0.4686688867
3961	0.4687067835
3962	0.4687067835
3963	0.4687067835
3964	0.4687067835
3965	0.4687067835
3966	0.4687067835
3967	0.4687067835
3968	0.4687067835
3969	0.4687067835
3970	0.4687067835
3971	0.4687067835
3972	0.4687067835
3973	0.4687067835
3974	0.4687067835
3975	0.4687067835
3976	0.4687067835
3977	0.4687067835
3978	0.4687446802
3979	0.4687446802
3980	0.4687446802
3981	0.4687446802
3982	0.4687446802
3983	0.4687446802
3984	0.4687446802
3985	0.4687446802
3986	0.4687825769
3987	0.4687825769
3988	0.4687825769
3989	0.4687825769
3990	0.4687825769
3991	0.4687825769
3992	0.4687825769
3993	0.4687825769
3994	0.4687825769
3995	0.4687825769
3996	0.4687825769
3997	0.468839422
3998	0.468839422
3999	0.468839422
4000	0.468839422
4001	0.468839422
4002	0.468839422
4003	0.468839422
4004	0.468839422
4005	0.4688583704
4006	0.4688583704
4007	0.4688583704
4008	0.4688583704
4009	0.4688015253
4010	0.4688015253
4011	0.4688015253
4012	0.4688015253
4013	0.4688204737
4014	0.4688204737
4015	0.4687636286
4016	0.4687636286
4017	0.4687636286
4018	0.4687636286
4019	0.4687636286
4020	0.4687636286
4021	0.4688015253
4022	0.4688015253
4023	0.4688583704
4024	0.4688583704
4025	0.4688583704
4026	0.4688583704
4027	0.4688583704
4028	0.4688583704
4029	0.4688015253
4030	0.4688015253
4031	0.4688015253
4032	0.4688015253
4033	0.4688015253
4034	0.4688583704
4035	0.4688583704
4036	0.468839422
4037	0.4688583704
4038	0.4688583704
4039	0.4688204737
4040	0.4688204737
4041	0.4687636286
4042	0.4687636286
4043	0.4687636286
4044	0.4687636286
4045	0.4687636286
4046	0.4687636286
4047	0.4687636286
4048	0.4687636286
4049	0.4687636286
4050	0.4687636286
4051	0.4688204737
4052	0.4688204737
4053	0.4688204737
4054	0.4688204737
4055	0.4688204737
4056	0.4688204737
4057	0.4688583704
4058	0.4688583704
4059	0.4688583704
4060	0.4688583704
4061	0.4688583704
4062	0.4688583704
4063	0.4688773188
4064	0.4688773188
4065	0.468839422
4066	0.4688962671
4067	0.4689341639
4068	0.4689341639
4069	0.4689341639
4070	0.4689341639
4071	0.4688773188
4072	0.4688773188
4073	0.468839422
4074	0.468839422
4075	0.468839422
4076	0.468839422
4077	0.4689341639
4078	0.4689341639
4079	0.4689341639
4080	0.4689341639
4081	0.4689341639
4082	0.4689341639
4083	0.4689341639
4084	0.4689341639
4085	0.4689341639
4086	0.4689341639
4087	0.4689341639
4088	0.4689341639
4089	0.4688773188
4090	0.4688773188
4091	0.4688773188
4092	0.4688773188
4093	0.4688773188
4094	0.468839422
4095	0.468839422
4096	0.4688962671
4097	0.4688962671
4098	0.4688962671
4099	0.4688962671
4100	0.468839422
4101	0.4688204737
4102	0.4688204737
4103	0.4688204737
4104	0.4688204737
4105	0.4688204737
4106	0.4688204737
4107	0.4688204737
4108	0.4688204737
4109	0.4688204737
4110	0.4687636286
4111	0.4687825769
4112	0.4687825769
4113	0.468839422
4114	0.468839422
4115	0.468839422
4116	0.468839422
4117	0.468839422
4118	0.4688773188
4119	0.4688773188
4120	0.4688773188
4121	0.4689341639
4122	0.4688773188
4123	0.4688773188
4124	0.4688583704
4125	0.4688583704
4126	0.4688583704
4127	0.4688583704
4128	0.4688583704
4129	0.4688583704
4130	0.4688583704
4131	0.4688583704
4132	0.4688583704
4133	0.4688583704
4134	0.4689152155
4135	0.4689152155
4136	0.4689152155
4137	0.4689152155
4138	0.4689152155
4139	0.4689152155
4140	0.4689152155
4141	0.4689152155
4142	0.4689152155
4143	0.4688583704
4144	0.4688015253
4145	0.4688015253
4146	0.4688015253
4147	0.4688015253
4148	0.4688583704
4149	0.4688583704
4150	0.4688583704
4151	0.4689531122
4152	0.4689531122
4153	0.4689531122
4154	0.4689152155
4155	0.4689152155
4156	0.4689152155
4157	0.4689152155
4158	0.4689152155
4159	0.4689152155
4160	0.4689152155
4161	0.4689152155
4162	0.4689152155
4163	0.4689152155
4164	0.4689152155
4165	0.4689152155
4166	0.4689152155
4167	0.4689152155
4168	0.4689152155
4169	0.4689152155
4170	0.4689152155
4171	0.4689152155
4172	0.4689152155
4173	0.4689152155
4174	0.4689152155
4175	0.4689152155
4176	0.4689152155
4177	0.4689152155
4178	0.4689152155
4179	0.4689152155
4180	0.4689152155
4181	0.4689341639
4182	0.4689341639
4183	0.4689341639
4184	0.4689341639
4185	0.4689341639
4186	0.4689341639
4187	0.4689341639
4188	0.4689341639
4189	0.4689341639
4190	0.4689341639
4191	0.4689341639
4192	0.4689341639
4193	0.4689341639
4194	0.4689341639
4195	0.4689341639
4196	0.4689341639
4197	0.4689341639
4198	0.4689341639
4199	0.4689341639
4200	0.4689341639
4201	0.4688773188
4202	0.4688773188
4203	0.4688773188
4204	0.4688773188
4205	0.4688773188
4206	0.4688773188
4207	0.4688773188
4208	0.4688773188
4209	0.4688773188
4210	0.4688962671
4211	0.4688962671
4212	0.4688962671
4213	0.4688962671
4214	0.4688962671
4215	0.4688962671
4216	0.4688962671
4217	0.4689152155
4218	0.4689152155
4219	0.4689152155
4220	0.4688962671
4221	0.4688962671
4222	0.4688962671
4223	0.4688962671
4224	0.4689152155
4225	0.4689152155
4226	0.4689152155
4227	0.4689152155
4228	0.4689152155
4229	0.4689341639
4230	0.4689341639
4231	0.4689341639
4232	0.4689341639
4233	0.468991009
4234	0.468991009
4235	0.468991009
4236	0.468991009
4237	0.468991009
4238	0.468991009
4239	0.468991009
4240	0.468991009
4241	0.468991009
4242	0.468991009
4243	0.4690099573
4244	0.4690099573
4245	0.4690099573
4246	0.4690289057
4247	0.4690289057
4248	0.4690289057
4249	0.4690289057
4250	0.4690099573
4251	0.4690099573
4252	0.4690668024
4253	0.4690668024
4254	0.4690099573
4255	0.4690099573
4256	0.4690099573
4257	0.4690668024
4258	0.4690668024
4259	0.4690099573
4260	0.4690099573
4261	0.4690668024
4262	0.4690668024
4263	0.4690099573
4264	0.4690099573
4265	0.4690099573
4266	0.4690668024
4267	0.4690857508
4268	0.4691425959
4269	0.4691615442
4270	0.4691046991
4271	0.4691046991
4272	0.469047854
4273	0.469047854
4274	0.469047854
4275	0.469047854
4276	0.469047854
4277	0.469047854
4278	0.4689531122
4279	0.4689531122
4280	0.4689531122
4281	0.4689531122
4282	0.4689720606
4283	0.4689720606
4284	0.4689720606
4285	0.4689720606
4286	0.4689720606
4287	0.4690289057
4288	0.4690289057
4289	0.4689720606
4290	0.4689720606
4291	0.4689152155
4292	0.4689720606
4293	0.4689720606
4294	0.4689720606
4295	0.4689720606
4296	0.4690289057
4297	0.4690289057
4298	0.4690289057
4299	0.4690289057
4300	0.4690289057
4301	0.4690289057
4302	0.4690289057
4303	0.4690289057
4304	0.4690857508
4305	0.4690857508
4306	0.4690857508
4307	0.4690857508
4308	0.4690857508
4309	0.4690857508
4310	0.4690857508
4311	0.4691236475
4312	0.4691425959
4313	0.4691236475
4314	0.4690857508
4315	0.4690857508
4316	0.4690857508
4317	0.4690857508
4318	0.4690857508
4319	0.4690857508
4320	0.4690857508
4321	0.4690857508
4322	0.4690668024
4323	0.4691236475
4324	0.4691804926
4325	0.4691804926
4326	0.4691236475
4327	0.4691046991
4328	0.4691425959
4329	0.4691615442
4330	0.4691615442
4331	0.4691046991
4332	0.4691615442
4333	0.4691615442
4334	0.4691236475
