iter	AverageGain:top=5
1513	0.5033822936
1514	0.5034201904
1515	0.5035149322
1516	0.5034959838
1517	0.5034959838
1518	0.5034770355
1519	0.5034770355
1520	0.5035528289
1521	0.5034770355
1522	0.5035338806
1523	0.5035907257
1524	0.5035338806
1525	0.5035149322
1526	0.5034770355
1527	0.5034959838
1528	0.5034580871
1529	0.5034580871
1530	0.5034580871
1531	0.5035717773
1532	0.5035717773
1533	0.5035149322
1534	0.5035149322
1535	0.5035338806
1536	0.5035149322
1537	0.5034770355
1538	0.5034770355
1539	0.503609674
1540	0.5035907257
1541	0.5035907257
1542	0.5035907257
1543	0.5035338806
1544	0.5035338806
1545	0.5035338806
1546	0.5035338806
1547	0.5035717773
1548	0.5035717773
1549	0.5035907257
1550	0.5035907257
1551	0.5036475708
1552	0.503609674
1553	0.5036475708
1554	0.5036475708
1555	0.503609674
1556	0.5035907257
1557	0.5035907257
1558	0.5035907257
1559	0.5035907257
1560	0.5035149322
1561	0.5035149322
1562	0.5035149322
1563	0.5034959838
1564	0.5035528289
1565	0.5035149322
1566	0.5035338806
1567	0.5035717773
1568	0.5035338806
1569	0.5034580871
1570	0.5033633453
1571	0.5033633453
1572	0.5034580871
1573	0.5034959838
1574	0.5034959838
1575	0.5034959838
1576	0.5034959838
1577	0.5034959838
1578	0.5034770355
1579	0.5034391387
1580	0.5034770355
1581	0.503401242
1582	0.5034391387
1583	0.5034580871
1584	0.5033443969
1585	0.5033254485
1586	0.5033633453
1587	0.5033443969
1588	0.5033254485
1589	0.503401242
1590	0.5033443969
1591	0.5033443969
1592	0.5033822936
1593	0.5033822936
1594	0.5033443969
1595	0.5033443969
1596	0.5033633453
1597	0.5033633453
1598	0.5034201904
1599	0.5033633453
1600	0.5033633453
1601	0.5034201904
1602	0.5034770355
1603	0.503401242
1604	0.5033822936
1605	0.5033822936
1606	0.5033822936
1607	0.5033822936
1608	0.5034770355
1609	0.5034770355
1610	0.5034770355
1611	0.5034959838
1612	0.5034770355
1613	0.5034959838
1614	0.5034959838
1615	0.5034770355
1616	0.5034770355
1617	0.5034959838
1618	0.5034959838
1619	0.5034391387
1620	0.5034959838
1621	0.5034959838
1622	0.5035149322
1623	0.5035149322
1624	0.5035528289
1625	0.5035149322
1626	0.5035149322
1627	0.5035149322
1628	0.5035528289
1629	0.5035149322
1630	0.5034959838
1631	0.5034959838
1632	0.5034959838
1633	0.5034959838
1634	0.5035338806
1635	0.5035338806
1636	0.5034959838
1637	0.5035338806
1638	0.5035528289
1639	0.5034770355
1640	0.5033633453
1641	0.5033443969
1642	0.5035149322
1643	0.5035149322
1644	0.5035149322
1645	0.5034580871
1646	0.5034580871
1647	0.5034391387
1648	0.5034580871
1649	0.5034580871
1650	0.5034580871
1651	0.5034770355
1652	0.5034770355
1653	0.5034201904
1654	0.5034201904
1655	0.5034201904
1656	0.5034391387
1657	0.5034201904
1658	0.5034201904
1659	0.5034959838
1660	0.5035149322
1661	0.5035149322
1662	0.5035149322
1663	0.5035528289
1664	0.5035528289
1665	0.5035528289
1666	0.5035528289
1667	0.503609674
1668	0.503609674
1669	0.503609674
1670	0.503609674
1671	0.503609674
1672	0.503609674
1673	0.5035907257
1674	0.503609674
1675	0.5035907257
1676	0.5035717773
1677	0.5035717773
1678	0.503609674
1679	0.503609674
1680	0.5035907257
1681	0.5035907257
1682	0.5035149322
1683	0.5035149322
1684	0.5035149322
1685	0.5035338806
1686	0.5035149322
1687	0.5034959838
1688	0.5035149322
1689	0.5034580871
1690	0.5034580871
1691	0.5034391387
1692	0.5034391387
1693	0.5034391387
1694	0.5034770355
1695	0.5035528289
1696	0.5035907257
1697	0.503609674
1698	0.5036286224
1699	0.5036286224
1700	0.5035717773
1701	0.5035528289
1702	0.5036286224
1703	0.5036286224
1704	0.5036286224
1705	0.503609674
1706	0.5036665191
1707	0.5036665191
1708	0.5036665191
1709	0.5036665191
1710	0.503609674
1711	0.5036475708
1712	0.5036665191
1713	0.503609674
1714	0.503609674
1715	0.5036665191
1716	0.5036286224
1717	0.503609674
1718	0.5035907257
1719	0.5035717773
1720	0.5035528289
1721	0.5035528289
1722	0.5035528289
1723	0.5035717773
1724	0.5035149322
1725	0.5035149322
1726	0.5035149322
1727	0.5035149322
1728	0.503609674
1729	0.5035528289
1730	0.5035717773
1731	0.5035907257
1732	0.5035907257
1733	0.5035528289
1734	0.5035907257
1735	0.5035907257
1736	0.5035907257
1737	0.5034959838
1738	0.5035338806
1739	0.5034580871
1740	0.5035149322
1741	0.5035717773
1742	0.5035717773
1743	0.5035528289
1744	0.5035717773
1745	0.5035149322
1746	0.5034959839
1747	0.5035528289
1748	0.5035528289
1749	0.5035528289
1750	0.5035528289
1751	0.5034580871
1752	0.5034770355
1753	0.5034391387
1754	0.5034391387
1755	0.5034959838
1756	0.5034959838
1757	0.5034391387
1758	0.5034770355
1759	0.5034391387
1760	0.5033822937
1761	0.5033822937
1762	0.5033822937
1763	0.5033822937
1764	0.5034201904
1765	0.5033633453
1766	0.5034201904
1767	0.5034391387
1768	0.5034959838
1769	0.5034959838
1770	0.5034959838
1771	0.5034959838
1772	0.5034959838
1773	0.5034770355
1774	0.5034959838
1775	0.5035149322
1776	0.5035149322
1777	0.5035149322
1778	0.5034959838
1779	0.5035149322
1780	0.5034391387
1781	0.5035149322
1782	0.5035149322
1783	0.5035149322
1784	0.5035338806
1785	0.503609674
1786	0.5036665191
1787	0.5036665191
1788	0.503609674
1789	0.503609674
1790	0.503609674
1791	0.5036665191
1792	0.5035338806
1793	0.5036665191
1794	0.5037233642
1795	0.5037044159
1796	0.5037802093
1797	0.5037802093
1798	0.503761261
1799	0.5037233642
1800	0.5037233642
1801	0.503609674
1802	0.5036665191
1803	0.5035907257
1804	0.503609674
1805	0.5035717773
1806	0.503609674
1807	0.503609674
1808	0.5035717773
1809	0.5035717773
1810	0.5035717773
1811	0.503609674
1812	0.503609674
1813	0.503609674
1814	0.5035528289
1815	0.5035528289
1816	0.5035338806
1817	0.5034959838
1818	0.5034959838
1819	0.5034959838
1820	0.5035528289
1821	0.5035717773
1822	0.5035528289
1823	0.503609674
1824	0.503609674
1825	0.5035528289
1826	0.5035907257
1827	0.5035528289
1828	0.5035528289
1829	0.5035717773
1830	0.5035528289
1831	0.5034580871
1832	0.5036286224
1833	0.5035338806
1834	0.5035528289
1835	0.5035528289
1836	0.5035528289
1837	0.5035528289
1838	0.5035149322
1839	0.5035149322
1840	0.5035717773
1841	0.5035149322
1842	0.503609674
1843	0.5035528289
1844	0.5035528289
1845	0.5035528289
1846	0.5035149322
1847	0.5035907257
1848	0.5036475708
1849	0.503609674
1850	0.5036665191
1851	0.5035907257
1852	0.5036475708
1853	0.503609674
1854	0.5036286224
1855	0.503609674
1856	0.5037233642
1857	0.5036475708
1858	0.5036475708
1859	0.5036665191
1860	0.503609674
1861	0.5036475708
1862	0.503609674
1863	0.503609674
1864	0.5035528289
1865	0.5035338806
1866	0.5035338806
1867	0.5034959838
1868	0.5035149322
1869	0.5035528289
1870	0.5035149322
1871	0.5035717773
1872	0.503609674
1873	0.5035717773
1874	0.5035717773
1875	0.5035717773
1876	0.5035717773
1877	0.5035907257
1878	0.503609674
1879	0.503609674
1880	0.5036854675
1881	0.5036286224
1882	0.5036475708
1883	0.5036286224
1884	0.5036286224
1885	0.5036286224
1886	0.5036286224
1887	0.5036286224
1888	0.5036286224
1889	0.503609674
1890	0.5035907257
1891	0.5035717773
1892	0.5035717773
1893	0.5035717773
1894	0.5035717773
1895	0.5035717773
1896	0.503609674
1897	0.5035149322
1898	0.5035149322
1899	0.5035149322
1900	0.503609674
1901	0.5036286224
1902	0.5035717773
1903	0.5035528289
1904	0.5035528289
1905	0.5035528289
1906	0.5035528289
1907	0.5035528289
1908	0.5034959838
1909	0.5034770355
1910	0.5034959838
1911	0.5035717773
1912	0.5035717773
1913	0.5035717773
1914	0.5035717773
1915	0.5035717773
1916	0.5035717773
1917	0.5035528289
1918	0.5035528289
1919	0.5035528289
1920	0.5034580871
1921	0.5034580871
1922	0.5034580871
1923	0.5034959838
1924	0.5034959838
1925	0.5034959838
1926	0.5035338806
1927	0.5034770355
1928	0.5035338806
1929	0.5035338806
1930	0.5035338806
1931	0.5035338806
1932	0.5035149322
1933	0.5035149322
1934	0.5035149322
1935	0.5034580871
1936	0.5034580871
1937	0.5035338806
1938	0.5035338806
1939	0.5035338806
1940	0.5034391387
1941	0.5034580871
1942	0.5034580871
1943	0.5034959838
1944	0.5035338806
1945	0.5036286224
1946	0.5035528289
1947	0.5035528289
1948	0.5034959838
1949	0.5035149322
1950	0.5034770355
1951	0.5034770355
1952	0.5034770355
1953	0.5034391387
1954	0.5033443969
1955	0.5033254485
1956	0.5033443969
1957	0.5033443969
1958	0.503401242
1959	0.503401242
1960	0.503401242
1961	0.503401242
1962	0.5033633453
1963	0.5033633453
1964	0.5033443969
1965	0.5033254485
1966	0.503401242
1967	0.5033822936
1968	0.5033822936
1969	0.5033822936
1970	0.5033822936
1971	0.5033443969
1972	0.5033443969
1973	0.5033443969
1974	0.5032496551
1975	0.5032496551
1976	0.5031738616
1977	0.50319281
1978	0.5032307067
1979	0.5032307067
1980	0.5032875518
1981	0.5033254485
1982	0.5033443969
1983	0.5033443969
1984	0.5033443969
1985	0.5032686034
1986	0.5032117583
1987	0.5032307067
1988	0.5032496551
1989	0.5032496551
1990	0.50319281
1991	0.50319281
1992	0.5032496551
1993	0.5032117583
1994	0.5032117583
1995	0.5031738616
1996	0.5031738616
1997	0.5031738616
1998	0.5031738616
1999	0.5032117583
2000	0.5032686034
2001	0.5032117583
2002	0.50319281
2003	0.5032496551
2004	0.5032307067
2005	0.5032307067
2006	0.5032117583
2007	0.5032686034
2008	0.5032686034
2009	0.5033065002
2010	0.5033065002
2011	0.5032875518
2012	0.5032875518
2013	0.5032875518
2014	0.5033254485
2015	0.5033822936
2016	0.5033822936
2017	0.5033822936
2018	0.5034201904
2019	0.503401242
2020	0.5032117583
2021	0.5032875518
2022	0.5032875518
2023	0.5032875518
2024	0.5033254485
2025	0.5032875518
2026	0.5032875518
2027	0.503401242
2028	0.5034201904
2029	0.5034201904
2030	0.5034201904
2031	0.5035338806
2032	0.5036475708
2033	0.5036475708
2034	0.503609674
2035	0.5036475708
2036	0.503609674
2037	0.503609674
2038	0.503609674
2039	0.5035717773
2040	0.5035717773
2041	0.503609674
2042	0.5035717773
2043	0.5035717773
2044	0.5035717773
2045	0.5035528289
2046	0.5035338806
2047	0.5035338806
2048	0.5036665191
2049	0.503609674
2050	0.503609674
2051	0.5035717773
2052	0.5035907257
2053	0.5036286224
2054	0.5036286224
2055	0.5035907257
2056	0.5035717773
2057	0.5035907257
2058	0.5036475708
2059	0.503609674
2060	0.5036475708
2061	0.5036475708
2062	0.5037423126
2063	0.5037423126
2064	0.5037423126
2065	0.5037612609
2066	0.5036475708
2067	0.5037044159
2068	0.5037044159
2069	0.5037233642
2070	0.5037233642
2071	0.5037233642
2072	0.5037233642
2073	0.5037802093
2074	0.5037802093
2075	0.5037802093
2076	0.5037423126
2077	0.5036475707
2078	0.5036475707
2079	0.5036475707
2080	0.503609674
2081	0.503609674
2082	0.503609674
2083	0.5035907257
2084	0.5036286224
2085	0.5036286224
2086	0.5036286224
2087	0.5036286224
2088	0.5036475708
2089	0.5036475708
2090	0.5036475708
2091	0.5036475708
2092	0.5036475708
2093	0.5036475708
2094	0.5037044159
2095	0.5037612609
2096	0.5037233642
2097	0.5037423126
2098	0.5036854675
2099	0.5037233642
2100	0.5037802093
2101	0.5036665191
2102	0.5036665191
2103	0.5037233642
2104	0.5037423126
2105	0.5037802093
2106	0.5037802093
2107	0.5037802093
2108	0.5037802093
2109	0.5037991577
2110	0.5036854675
2111	0.5036854675
2112	0.5037802093
2113	0.5037802093
2114	0.5038370544
2115	0.5037991577
2116	0.5037233642
2117	0.5038370544
2118	0.5038370544
2119	0.5038370544
2120	0.5038938995
2121	0.5038370544
2122	0.5038370544
2123	0.5038370544
2124	0.5038370544
2125	0.5038370544
2126	0.5038938995
2127	0.503969693
2128	0.5039317962
2129	0.5039128479
2130	0.5039128479
2131	0.5039128479
2132	0.5039507446
2133	0.5039507446
2134	0.5039507446
2135	0.5039507446
2136	0.5039886413
2137	0.5040265381
2138	0.503969693
2139	0.503969693
2140	0.503969693
2141	0.5039317962
2142	0.5039507446
2143	0.5039886413
2144	0.503969693
2145	0.5040075897
2146	0.5040075897
2147	0.5040644348
2148	0.5041023315
2149	0.5040833832
2150	0.5040833832
2151	0.5040833832
2152	0.5040454864
2153	0.5040454864
2154	0.5040075897
2155	0.5040644348
2156	0.5040644348
2157	0.5040075897
2158	0.5039507446
2159	0.5040454864
2160	0.5040265381
2161	0.503969693
2162	0.5040644348
2163	0.5041402283
2164	0.5041402283
2165	0.5041402283
2166	0.5041402283
2167	0.5041970734
2168	0.5041970734
2169	0.5041970734
2170	0.5041970734
2171	0.5041970734
2172	0.5041591766
2173	0.5041591766
2174	0.5041591766
2175	0.5041023315
2176	0.5041591766
2177	0.5041591766
2178	0.504178125
2179	0.504178125
2180	0.504178125
2181	0.504178125
2182	0.504178125
2183	0.504178125
2184	0.504178125
2185	0.504178125
2186	0.504178125
2187	0.504178125
2188	0.504178125
2189	0.5042349701
2190	0.5042349701
2191	0.5042349701
2192	0.5042539185
2193	0.5042539185
2194	0.5042728668
2195	0.5042160217
2196	0.5042728668
2197	0.5042728668
2198	0.5042728668
2199	0.5042728668
2200	0.5042160217
2201	0.5042539185
2202	0.5042539185
2203	0.5043297119
2204	0.5044244538
2205	0.5043297119
2206	0.5043676087
2207	0.5043676087
2208	0.5043676087
2209	0.5044244538
2210	0.5043676087
2211	0.5044244538
2212	0.5043486603
2213	0.5043486603
2214	0.5043676087
2215	0.5043297119
2216	0.5043297119
2217	0.5043297119
2218	0.5043486603
2219	0.5042918152
2220	0.5042160217
2221	0.5042160217
2222	0.5042728668
2223	0.5043297119
2224	0.5043297119
2225	0.5043297119
2226	0.5043486603
2227	0.5043676087
2228	0.5043676087
2229	0.5043297119
2230	0.5043297119
2231	0.5044244538
2232	0.5044055054
2233	0.5044055054
2234	0.5044055054
2235	0.5043486603
2236	0.5043107636
2237	0.5043107636
2238	0.5042728668
2239	0.5043107636
2240	0.5043107636
2241	0.5043107636
2242	0.5042918152
2243	0.5042349701
2244	0.5042539185
2245	0.5042349701
2246	0.5042160217
2247	0.5042539185
2248	0.5042539185
2249	0.5043107636
2250	0.5043107636
2251	0.5043297119
2252	0.5043297119
2253	0.5043107636
2254	0.5043107636
2255	0.5042160217
2256	0.5043486603
2257	0.5043297119
2258	0.5043486603
2259	0.504386557
2260	0.5043486603
2261	0.5043297119
2262	0.5043486603
2263	0.5043676087
2264	0.5044055054
2265	0.5044055054
2266	0.5044244538
2267	0.5044434021
2268	0.5044623505
2269	0.5045191956
2270	0.5045570923
2271	0.5045570923
2272	0.5045570923
2273	0.5045760407
2274	0.5045760407
2275	0.5046139374
2276	0.504594989
2277	0.5046139374
2278	0.504594989
2279	0.504594989
2280	0.504594989
2281	0.5046139374
2282	0.5045570923
2283	0.5045381439
2284	0.5045381439
2285	0.5045191956
2286	0.5045570923
2287	0.5045760407
2288	0.5045760407
2289	0.5045760407
2290	0.504594989
2291	0.5046139374
2292	0.5046707825
2293	0.5046328858
2294	0.5045191956
2295	0.5045191956
2296	0.5046139374
2297	0.5046139374
2298	0.5045760407
2299	0.5045570923
2300	0.5045381439
2301	0.5045381439
2302	0.504594989
2303	0.504594989
2304	0.5046139374
2305	0.5046139374
2306	0.5045381439
2307	0.5045570923
2308	0.5045570923
2309	0.5045570923
2310	0.5045760407
2311	0.5046139374
2312	0.5045760407
2313	0.5045760407
2314	0.5045002472
2315	0.5044623505
2316	0.5044623505
2317	0.5044434021
2318	0.5045002472
2319	0.5045002472
2320	0.5045002472
2321	0.5044812989
2322	0.5044623505
2323	0.5044434021
2324	0.5044623505
2325	0.5044812989
2326	0.5045002472
2327	0.5045570923
2328	0.5045570923
2329	0.504538144
2330	0.5045002472
2331	0.5045002472
2332	0.5045002472
2333	0.5046328858
2334	0.5045570923
2335	0.5045570923
2336	0.5046328858
2337	0.5046328858
2338	0.504594989
2339	0.5045760407
2340	0.5045760407
2341	0.504594989
2342	0.5046518341
2343	0.5045949891
2344	0.504538144
2345	0.504538144
2346	0.504538144
2347	0.504594989
2348	0.5046897309
2349	0.5046518342
2350	0.5046139374
2351	0.5045949891
2352	0.5045760407
2353	0.5046139374
2354	0.504538144
2355	0.504538144
2356	0.5046139374
2357	0.5046139374
2358	0.5046139374
2359	0.5046328858
2360	0.504594989
2361	0.504594989
2362	0.5045760407
2363	0.504538144
2364	0.5045760407
2365	0.5046328858
2366	0.5046328858
2367	0.5046328858
2368	0.5046328858
2369	0.5045760407
2370	0.5046139374
2371	0.5045191956
2372	0.5045191956
2373	0.504538144
2374	0.5045570923
2375	0.504538144
2376	0.5045760407
2377	0.5045191956
2378	0.504594989
2379	0.504594989
2380	0.5045760407
2381	0.5046139374
2382	0.5045760407
2383	0.5045570923
2384	0.504538144
2385	0.5045191956
2386	0.5045191956
2387	0.5045760407
2388	0.5046328858
2389	0.5046518342
2390	0.5046328858
2391	0.5046518342
2392	0.5046328858
2393	0.5046328858
2394	0.5046518342
2395	0.5046518342
2396	0.5046139374
2397	0.5046139374
2398	0.5045760407
2399	0.504538144
2400	0.5045191956
2401	0.5045949891
2402	0.5046139374
2403	0.5046139374
2404	0.5045570923
2405	0.504538144
2406	0.504538144
2407	0.504538144
2408	0.504538144
2409	0.504538144
2410	0.5045949891
2411	0.5046139374
2412	0.5046139374
2413	0.5046139374
2414	0.5046139374
2415	0.5046139374
2416	0.5046139374
2417	0.5046139374
2418	0.5046139374
2419	0.5046518342
2420	0.5046518342
2421	0.5046518342
2422	0.5047086793
2423	0.5047844727
2424	0.5047276276
2425	0.5047276276
2426	0.5047276276
2427	0.5047276276
2428	0.5047276276
2429	0.5047276276
2430	0.5046897309
2431	0.5047086793
2432	0.5046897309
2433	0.5046897309
2434	0.5046897309
2435	0.5046707825
2436	0.5046518342
2437	0.5046707825
2438	0.5047276276
2439	0.5047276276
2440	0.504746576
2441	0.504746576
2442	0.5047276276
2443	0.504746576
2444	0.504746576
2445	0.504746576
2446	0.5047276276
2447	0.5047276276
2448	0.5047086793
2449	0.5047086793
2450	0.5046897309
2451	0.5046897309
2452	0.5046518342
2453	0.5046518342
2454	0.5046518342
2455	0.5046707825
2456	0.5046518342
2457	0.5045949891
2458	0.5046518342
2459	0.5046518342
2460	0.5046518342
2461	0.5046328858
2462	0.5047086793
2463	0.5047086793
2464	0.5046707825
2465	0.5047086793
2466	0.5047086793
2467	0.5047086793
2468	0.5046518342
2469	0.5046897309
2470	0.5046518342
2471	0.5046897309
2472	0.5046897309
2473	0.5046897309
2474	0.5046897309
2475	0.5046328858
2476	0.5046707825
2477	0.5046328858
2478	0.5046518342
2479	0.5046897309
2480	0.5046897309
2481	0.5046897309
2482	0.5047086792
2483	0.5047086792
2484	0.5047086792
2485	0.5046328858
2486	0.5046518341
2487	0.5046328858
2488	0.5046518342
2489	0.5046518342
2490	0.5046518342
2491	0.5046897309
2492	0.5046897309
2493	0.5046897309
2494	0.5046139374
2495	0.5046707825
2496	0.5047086793
2497	0.5047086793
2498	0.5047086793
2499	0.5047086793
2500	0.5047086793
2501	0.5047086793
2502	0.5047276276
2503	0.5047276276
2504	0.5047276276
2505	0.5047086793
2506	0.5047276276
2507	0.5047276276
2508	0.5047276276
2509	0.5046707825
2510	0.5046707825
2511	0.5046707825
2512	0.5046707825
2513	0.5046707825
2514	0.5046707825
2515	0.5046707825
2516	0.5046328858
2517	0.5046707825
2518	0.5046707825
2519	0.5047086792
2520	0.504746576
2521	0.5047655243
2522	0.5048413178
2523	0.5047844727
2524	0.5047844727
2525	0.5048413178
2526	0.5048413178
2527	0.5048413178
2528	0.5047844727
2529	0.5048034211
2530	0.5047844727
2531	0.5047844727
2532	0.5047844727
2533	0.5047655243
2534	0.5047655243
2535	0.5047655243
2536	0.5047844727
2537	0.5047844727
2538	0.5047655243
2539	0.5047655243
2540	0.5047655243
2541	0.504746576
2542	0.5047844727
2543	0.5048034211
2544	0.5047844727
2545	0.5047844727
2546	0.5047844727
2547	0.5047844727
2548	0.5047844727
2549	0.5047276276
2550	0.5047276276
2551	0.5047276276
2552	0.5047276276
2553	0.504746576
2554	0.504746576
2555	0.504746576
2556	0.504746576
2557	0.5047844727
2558	0.5047844727
2559	0.5047844727
2560	0.5047844727
2561	0.5047844727
2562	0.5047844727
2563	0.5048034211
2564	0.5048034211
2565	0.5047655243
2566	0.5047844727
2567	0.5047276276
2568	0.5047086792
2569	0.504746576
2570	0.5047655243
2571	0.5047276276
2572	0.5047276276
2573	0.5047276276
2574	0.5047276276
2575	0.5047276276
2576	0.5047276276
2577	0.5047276276
2578	0.5046897309
2579	0.5046897309
2580	0.5046328858
2581	0.5046328858
2582	0.5046328858
2583	0.5046707825
2584	0.5047276276
2585	0.5047276276
2586	0.5048034211
2587	0.5048034211
2588	0.5048034211
2589	0.5048034211
2590	0.5048034211
2591	0.5047655243
2592	0.5047655243
2593	0.5047655243
2594	0.5048034211
2595	0.5047655243
2596	0.5048034211
2597	0.5048602662
2598	0.5047844727
2599	0.5048223694
2600	0.5048223694
2601	0.5048223694
2602	0.5048223694
2603	0.5048602662
2604	0.5047844727
2605	0.5047844727
2606	0.5047844727
2607	0.5048034211
2608	0.5048034211
2609	0.5048602662
2610	0.5047844727
2611	0.5047276276
2612	0.5047276276
2613	0.5046897309
2614	0.5046897309
2615	0.5046897309
2616	0.5046707825
2617	0.504594989
2618	0.504594989
2619	0.5045760407
2620	0.504594989
2621	0.504594989
2622	0.5046139374
2623	0.504594989
2624	0.5045760407
2625	0.5045760407
2626	0.5045760407
2627	0.5045760407
2628	0.5045760407
2629	0.5045760407
2630	0.5046518341
2631	0.5045570923
2632	0.5045002472
2633	0.5045002472
2634	0.5045002472
2635	0.5044812988
2636	0.5045002472
2637	0.5044434021
2638	0.5044434021
2639	0.5044434021
2640	0.5044812989
2641	0.5044812989
2642	0.5044812989
2643	0.5044812989
2644	0.5044623505
2645	0.5044623505
2646	0.5045191956
2647	0.5045191956
2648	0.504594989
2649	0.5046707825
2650	0.5046707825
2651	0.504746576
2652	0.504746576
2653	0.504746576
2654	0.5047655243
2655	0.5047086792
2656	0.5045760407
2657	0.5046518341
2658	0.5046518341
2659	0.504594989
2660	0.5046707825
2661	0.5046518341
2662	0.5046707825
2663	0.5047086792
2664	0.5046897309
2665	0.5046897309
2666	0.5046707825
2667	0.5046139374
2668	0.5046328858
2669	0.5046328858
2670	0.5047276276
2671	0.5047276276
2672	0.5047276276
2673	0.5047276276
2674	0.5047276276
2675	0.5047276276
2676	0.5047086792
2677	0.5046518341
2678	0.5046518341
2679	0.5046328858
2680	0.5046328858
2681	0.5046328858
2682	0.5046328858
2683	0.5046139374
2684	0.5046328858
2685	0.5045760407
2686	0.5046139374
2687	0.5046139374
2688	0.5046139374
2689	0.5046518341
2690	0.5046518341
2691	0.5046897309
2692	0.5047276276
2693	0.5047276276
2694	0.504746576
2695	0.5047844727
2696	0.5047844727
2697	0.504746576
2698	0.504746576
2699	0.5046897309
2700	0.5046897309
2701	0.5046897309
2702	0.5046897309
2703	0.5046897309
2704	0.5046897309
2705	0.5046897309
2706	0.5046897309
2707	0.5048413178
2708	0.5048981629
2709	0.5048981629
2710	0.5048413178
2711	0.5048981629
2712	0.5048981629
2713	0.5049171113
2714	0.5049171113
2715	0.5048981629
2716	0.5049360596
2717	0.504955008
2718	0.5049360596
2719	0.5049360596
2720	0.5049360596
2721	0.504955008
2722	0.5049739564
2723	0.5049360596
2724	0.5049360596
2725	0.5049360596
2726	0.5049929047
2727	0.5050118531
2728	0.504955008
2729	0.5050118531
2730	0.5049739564
2731	0.5049739564
2732	0.504955008
2733	0.5050118531
2734	0.5050118531
2735	0.5050308015
2736	0.5049929047
2737	0.5049929047
2738	0.504955008
2739	0.5049929047
2740	0.5049360596
2741	0.5049360596
2742	0.5049360596
2743	0.5049360596
2744	0.5050118531
2745	0.5050118531
2746	0.5050118531
2747	0.5050118531
2748	0.5050118531
2749	0.5050118531
2750	0.5050118531
2751	0.5050308015
2752	0.5050308015
2753	0.5050308015
2754	0.5050308015
2755	0.5050118531
2756	0.5050686982
2757	0.5049929047
2758	0.5050497498
2759	0.5050497498
2760	0.5050118531
2761	0.504955008
2762	0.5049739564
2763	0.5049739564
2764	0.5049739564
2765	0.5049739564
2766	0.5049929047
2767	0.5049929047
2768	0.5049929047
2769	0.5049739564
2770	0.5049171113
2771	0.5049171113
2772	0.5049739564
2773	0.5049739564
2774	0.5049739564
2775	0.5050308015
2776	0.5050118531
2777	0.5050118531
2778	0.5050497498
2779	0.5051255433
2780	0.5050876466
2781	0.5050876466
2782	0.5050686982
2783	0.5050497498
2784	0.5050686982
2785	0.5051255433
2786	0.5051255433
2787	0.5051255433
2788	0.5051255433
2789	0.5050686982
2790	0.5051255433
2791	0.5050308015
2792	0.5050686982
2793	0.5051255433
2794	0.5050308015
2795	0.5050308015
2796	0.5049929047
2797	0.5049929047
2798	0.5049929047
2799	0.5050876466
2800	0.5051065949
2801	0.5051065949
2802	0.5050876466
2803	0.5051255433
2804	0.5050876466
2805	0.5050876466
2806	0.5050497498
2807	0.5050876466
2808	0.5051823884
2809	0.5050308015
2810	0.5050308015
2811	0.5051065949
2812	0.5050118531
2813	0.5050118531
2814	0.5050118531
2815	0.5050118531
2816	0.5049739564
2817	0.5049360596
2818	0.5049360596
2819	0.5050118531
2820	0.5050308015
2821	0.5050118531
2822	0.5050118531
2823	0.5050118531
2824	0.5050497498
2825	0.5049739564
2826	0.5050118531
2827	0.5049739564
2828	0.5049739564
2829	0.5050118531
2830	0.5050497498
2831	0.5050497498
2832	0.5050497498
2833	0.5050118531
2834	0.5050118531
2835	0.504955008
2836	0.5049739564
2837	0.5049739564
2838	0.5049739564
2839	0.5049739564
2840	0.5049739564
2841	0.5049929047
2842	0.504955008
2843	0.504955008
2844	0.504955008
2845	0.5048602662
2846	0.5048981629
2847	0.5049360596
2848	0.5049360596
2849	0.5049360596
2850	0.5049739564
2851	0.5048981629
2852	0.5048981629
2853	0.5048981629
2854	0.5049360596
2855	0.5049360596
2856	0.5048792145
2857	0.5048792145
2858	0.5048981629
2859	0.5048981629
2860	0.504955008
2861	0.5048981629
2862	0.5048981629
2863	0.5048223694
2864	0.5048792145
2865	0.5048792145
2866	0.5048792145
2867	0.5049360596
2868	0.5048981629
2869	0.5048981629
2870	0.5048981629
2871	0.5048413178
2872	0.5048413178
2873	0.5048413178
2874	0.5048981629
2875	0.5049171113
2876	0.5048981629
2877	0.5049171113
2878	0.504955008
2879	0.504955008
2880	0.504955008
2881	0.5048792145
2882	0.5048792145
2883	0.5049171113
2884	0.504955008
2885	0.504955008
2886	0.504955008
2887	0.5050497498
2888	0.5050497498
2889	0.5050497498
2890	0.5050497498
2891	0.5049739564
2892	0.5050118531
2893	0.5050118531
2894	0.504955008
2895	0.504955008
2896	0.5050118531
2897	0.5050876466
2898	0.5050876466
2899	0.5050876466
2900	0.5050876466
2901	0.5050876466
2902	0.5050118531
2903	0.5050118531
2904	0.5050497498
2905	0.5050118531
2906	0.5050118531
2907	0.5050118531
2908	0.5050118531
2909	0.5049929047
2910	0.5049929047
2911	0.5049929047
2912	0.5049929047
2913	0.5049929047
2914	0.5050118531
2915	0.5050308015
2916	0.5050308015
2917	0.5050308015
2918	0.5050308015
2919	0.5050308015
2920	0.5050308015
2921	0.5050308015
2922	0.5050308015
2923	0.5050308015
2924	0.5050308015
2925	0.5050308015
2926	0.5050686982
2927	0.5050686982
